31921:674,3107,1982,1488,2738,371,525,3413,365,3889
31927:861,1094,4400,4360,5079,2129,989,2072,1099,1686
31940:52321,50813,898,8271,26730,14799,46643,16550,25022,36394
31942:50915,12906,5716,618,32,19607,50362,39228,68661,41938
31963:5582,2605,5388,7280,4187,1717,5827,5978,3102,1100
32009:28202,10144,8007,22200,5355,31896,25028,29556,21469,9585
32021:6434,1144,2198,6905,853,2771,1688,3718,2987,6789
32041:4708,2041,4674,589,815,2278,2006,2504,1770,4770
32044:5547,178,27263,6100,30455,7316,7110,24884,21388,15563
32094:3489,2978,3120,168,2782,3521,4076,1726,1091,2700
32107:5432,3963,8914,32233,25270,3624,570,1884,13496,851
32113:8806,2285,1425,2041,3419,2423,1733,719,5889,5741
32115:42159,46603,35700,55514,43180,25601,61313,8739,10205,41951
32166:5923,5044,5029,5034,4257,6137,3998,7208,7186,7301
32169:4686,3441,4782,5158,2547,4727,4300,749,4629,3896
32177:6978,5931,5236,6001,617,6918,3343,3585,5283,8165
32184:5507,1447,8022,42860,36331,386,5716,41746,595,20995
32193:5024,1870,4824,1180,212,27237,2320,1248,36682,20669
32226:6060,53047,13716,8979,16100,40531,54755,38218,21586,31780
32231:5614,2690,4926,8285,4713,6723,4983,5046,3119,5519
32233:5036,5730,4829,3240,4354,458,1808,1193,6778,1777
32239:548,14990,29826,17857,53339,50555,43891,23828,36227,11475
32244:5224,1885,3570,3467,2338,3112,4763,524,1917,3048
3225:5889,2545,2256,1450,1561,8322,4530,3237,2319,1929
32316:6833,29371,42391,43990,51056,34900,573,2661,4793,8471
32324:3544,2901,4356,1847,3212,3324,1872,406,570,4280
32333:590,2116,1792,2611,2425,2021,1713,1890,610,527
32337:7292,7013,17660,32936,9699,24351,19317,3531,5012,2562
32340:7433,2342,3806,8734,4065,2283,1146,3148,1681,2377
32378:5759,6968,2082,7791,3935,5787,7279,942,1891,7061
32382:797,4185,2485,1793,1806,1506,1688,355,3823,1243
32402:685,755,1593,133,1214,2206,2614,2185,742,2654
32422:3538,1159,1953,1084,780,1880,2508,1487,729,2608
32429:4175,1344,3532,556,1714,3543,1159,4229,2870,1178
32432:864,10945,30564,14272,15715,3130,28674,9485,32219,24890
32457:26775,6559,29206,2841,8812,7483,12591,5211,12337,25985
32464:31514,3676,3176,8341,2469,9162,35009,31294,7231,24401
32465:837,4529,770,2573,282,3920,2343,1218,1160,4458
32506:4735,2201,2449,1346,1947,1856,911,1570,4738,1956
32516:4367,1444,4236,4402,3095,3077,2956,1517,1536,4436
3255:4730,4688,5707,3434,5182,7759,3747,7476,5524,1368
3256:3490,160,3971,1684,344,4245,3980,3573,1504,3192
32564:27017,557,4286,3754,3145,26829,3475,63001,7138,15892
32590:4705,3895,4554,742,3558,2835,1496,2178,4296,529
3260:6355,4195,3825,4406,745,5530,2317,1334,1458,471
32610:9597,11692,10603,40664,13937,27872,48135,28619,5201,41325
32632:4473,2535,218,2842,606,1259,4176,3839,3633,2940
32639:4470,837,8364,3212,1831,3243,3513,2850,8365,671
32664:4323,875,8167,8289,112,1737,7803,4996,4149,8410
32667:5196,1430,1628,4527,1791,2878,1574,4078,2691,744
32680:5791,4552,3931,4680,4070,3533,4920,8460,1527,4713
32703:5842,54572,36476,31780,40531,16100,51333,6060,53047,40624
3277:7399,734,25838,55723,68164,35633,1501,25087,42596,15852
32784:4956,553,3914,2869,4493,4979,4859,3609,1023,1929
32785:574,555,3817,1863,2013,4321,2604,428,4673,1022
3282:5743,2708,49,3827,3259,3306,3914,5612,5503,393
32849:793,1518,839,3579,1393,3,3825,4080,4024,340
32888:3589,2686,893,4582,2462,346,3723,1921,902,573
32904:5116,4169,1066,300,3729,3476,343,649,4036,4877
32918:4700,1239,4485,1394,4350,2698,82,1412,959,2728
32955:57795,25577,27886,36674,23450,5736,42991,7864,14265,19662
32960:421,3739,2906,307,3305,89,3624,4736,2585,1526
32965:4203,3101,1230,1566,1186,842,3206,1306,3838,1268
32966:749,4337,4727,804,5237,3441,5158,4629,3110,5200
32989:5,45,705,2062,2847,1022,5155,4613,4673,457
32997:7421,8331,24112,3981,15892,9406,14473,7268,22380,35
33102:8549,67,4140,1405,3298,5352,1761,3022,6110,7651
33103:752,23402,6160,26640,4298,1436,1756,38908,5885,5983
33169:5787,7279,942,3935,1891,7791,7061,2082,5796,628
33173:5649,706,4970,5289,6252,5427,2544,1494,7838,684
3320:3627,3265,2437,1091,5128,1303,3033,3000,3044,1531
33257:8460,1527,4070,4713,2454,1013,2095,1578,4060,2254
33259:4752,2264,1925,502,1993,1114,2112,6984,1498,2835
3326:3413,24135,37252,7056,21606,8815,16210,9511,23543,13539
33264:8237,3065,173,6004,1285,2794,2562,1444,6874,6057
33347:958,3900,2700,3334,3315,2793,1435,1070,4275,3750
33412:8935,3242,1096,12644,1413,20376,29130,8144,22380,10091
33429:4081,20727,3350,10661,11079,539,24394,4405,1513,7099
33445:8007,31896,9585,4700,29556,28202,26423,22200,10144,5435
33465:6943,1750,2671,1851,1843,3135,3292,4825,3670,4921
33474:462,2841,6503,2556,3918,3982,1557,1553,1953,4781
33538:7097,8977,36206,7040,1670,13335,4769,6726,4689,16529
33565:3481,4785,729,780,2904,2608,539,2261,1953,3242
33579:952,2396,36845,11323,12714,1671,9464,10785,7099,14528
33582:892,1918,950,3117,1165,4682,4016,1465,3520,1636
33599:6141,2543,6004,2794,3242,173,847,5446,4432,6874
33618:7279,942,5787,1891,7061,3935,5796,7791,2082,628
33619:4523,791,1100,787,3640,2391,1912,2087,4088,1007
33642:4386,17426,8379,19607,19271,17025,618,41938,7304,7403
33667:8290,6628,252,4781,418,5352,940,4202,941,2841
33674:5983,32403,4298,26640,875,16386,38908,39428,5781,419
33675:9220,34515,11383,19529,35509,68380,24921,69136,6508,56814
33679:684,1956,1843,706,5649,1894,4970,4203,5289,6252
33698:768,1399,2333,315,617,2750,1592,5406,4387,1072
33709:5796,7061,1891,628,942,510,7279,5787,1583,3935
33718:5489,191,3722,25602,29551,2337,6442,27230,9501,23631
33745:6933,2332,8110,6120,2182,1784,6170,4676,1444,1285
33753:4018,1856,807,4048,3051,281,333,202,4689,1851
33784:38,415,1663,1223,365,1386,5169,294,525,195
33793:5734,137,1446,4114,1408,1906,1576,5759,6968,2082
33815:8196,2868,1659,402,3512,64,4479,4908,161,63
33820:26485,5667,18731,23262,15838,6694,6685,6104,14462,23619
33846:360,718,46,4369,2754,2258,4361,1029,3660,732
33857:4458,4529,2573,770,1218,3761,282,3920,1160,3020
33866:6052,4382,1686,8167,1456,1232,5378,2477,277,3070
33884:3739,2906,421,3305,307,89,3624,4736,2585,1526
33893:3598,1504,4678,4245,2971,5136,4980,2646,268,1234
3392:7348,6815,3275,9187,4297,17919,10171,27010,21481,5141
33922:905,930,4809,147,2453,375,1291,495,488,1158
33926:4303,12332,42460,15766,16252,1901,6893,10549,8539,24883
33960:4735,4981,5390,316,5294,5501,2696,5701,6012,6090
33964:6968,5759,2082,7791,3935,5787,7279,942,1891,7061
33965:4948,1852,4635,4284,3637,1136,5147,2423,1019,2483
33977:330,98,382,4754,2698,468,4823,1982,4684,488
33980:6551,5227,15079,40243,360,4241,25664,17873,7266,27273
33997:6874,2096,1702,1479,5180,1475,7473,7548,6967,1978
34007:3785,2021,4197,3262,3824,2296,1814,5196,3460,3977
34013:8380,8543,162,5268,5052,7545,4227,5890,6123,154
34023:434,104,2494,485,441,598,2011,810,291,1281
34025:4245,3598,2971,4980,5136,284,2646,268,1234,5103
34038:5303,4299,5996,8294,3345,3082,1912,6706,6777,4147
34055:909,4408,2406,235,711,1203,6012,5701,2696,1441
34060:26829,3754,3145,9406,14473,1319,3619,6028,15410,15892
34121:7133,5479,6001,2683,3343,6918,2259,5236,5931,5974
34141:27222,4128,3118,8061,5583,2862,7401,5808,23918,14796
34145:8028,1461,270,5095,9076,8384,1435,542,1335,7762
34146:500,4545,4120,202,3482,6172,6909,5025,5699,2939
34154:860,1284,60,1638,1643,2444,6689,4739,1279,1535
3416:4963,4154,3596,3659,4264,5079,650,636,1865,2539
34181:3726,1458,25222,3449,3033,31566,16422,5062,3654,10681
34192:465,1093,1706,6302,4329,3226,7797,3656,1878,3592
34207:8588,46882,5507,52847,1138,39786,5716,1447,50915,42860
34218:4635,3637,4948,1852,5147,4284,1136,1019,459,473
34234:26695,14274,15802,2469,25508,35009,31514,3176,8341,24401
34259:44020,3143,2724,875,8107,8391,2043,3252,559,41378
34275:4304,17,69,4104,3418,2031,4870,6463,3222,2183
34295:650,4154,4963,3596,3659,3790,2539,4264,5079,1865
34297:5034,112,8289,4323,875,8167,1165,1737,7803,1634
34300:597,4254,927,1235,996,3201,1341,1762,2672,1809
34325:433,1532,3192,3980,4442,4955,1533,77,1402,1071
3436:4493,2869,553,1929,4979,4956,4859,515,2314,3609
3437:55442,18597,6676,34912,30067,9904,12347,18919,30787,54423
34370:4400,38443,4917,36348,7705,6274,13877,10369,15158,24890
34401:38440,10219,1240,851,12300,8524,1321,24805,10796,2113
34414:665,3897,3788,3142,1344,77,1593,567,5976,292
34442:3975,2593,4524,4010,4979,2326,1915,3937,4055,1131
34489:1677,631,672,556,2440,1131,369,1185,2536,1614
34490:8695,23202,5578,27708,5299,2551,31752,24906,3486,23027
34497:7044,4182,31848,6231,26423,1366,5435,5464,5219,4244
3450:3242,4434,12644,1096,8935,12028,3819,26880,2613,7268
34527:482,828,4396,5455,87,307,258,1390,82,3826
34544:3725,27963,5673,15703,4787,23543,16210,8815,7056,24135
34556:4360,4400,5079,1094,861,2129,989,2072,1686,1099
34568:724,4798,6889,3828,2080,4449,3890,3517,3190,3349
34597:4088,2087,2710,4594,258,4150,1007,1233,2733,514
34598:880,742,4705,3617,5100,2189,1524,3558,692,3171
34618:6908,3916,2515,6288,3005,5606,3570,4565,2560,2842
34667:5268,162,5052,8380,5890,8543,7545,4227,154,6123
34718:5201,3057,4179,644,3828,724,4798,6889,2080,4449
34732:721,3828,5004,3530,6060,3228,1182,3571,5939,2460
34799:871,1894,2258,2849,2754,360,4369,718,46,3137
34808:5078,3365,1028,1911,1178,4394,1865,648,2604,3835
34811:45428,19326,45031,53345,5413,16550,31718,46643,37507,68554
34818:5759,8636,1820,4927,2076,3792,852,4810,1948,4300
34837:8006,2199,6736,369,6724,7020,4367,6246,5031,3866
34845:7743,5991,2267,5322,7291,4431,5925,2816,1810,2152
34906:4979,4524,3975,2326,1915,4010,2593,4067,1131,4055
34990:502,3541,1811,1242,383,3517,2737,4371,2361,2390
34991:577,1311,610,4931,1091,4062,59,3031,2728,54
35020:606,10060,6790,5365,6861,5465,2043,799,3826,3750
35035:7198,8302,5170,7264,1019,1980,3592,2029,1878,1948
35063:6500,5082,1889,2782,2976,1837,2019,1530,1458,459
35072:718,360,46,2754,4369,2258,732,4361,3660,1029
35074:6726,13335,7040,16529,4769,4689,8977,36206,8614,7097
35100:4257,671,4307,2988,5219,346,17476,24630,9253,5464
35124:7719,5716,2814,4441,6393,5092,5745,4292,145,1912
35125:4649,119,4968,2119,3833,2622,2744,4224,1738,3220
35143:872,466,1858,1636,810,4742,176,434,1279,1013
3515:73,1490,110,2505,4887,567,4168,1647,7645,4634
35152:7248,4696,6318,2890,7242,933,387,2438,384,1301
35157:3721,36682,4298,1436,30405,3616,38908,4629,1827,23402
3519:41108,45832,12757,59302,38908,28597,41919,24915,9220,6665
35198:7645,2408,2422,4755,4935,6097,2392,7418,4946,5982
352:4784,2182,5677,423,5716,5397,4545,6049,7309,6609
35248:8906,1856,4444,9601,35609,719,30809,30222,1799,29314
35258:865,2095,514,1233,3256,1912,1007,4594,3298,4088
35298:4814,1208,1241,4771,662,1492,4789,1571,4711,182
35308:6789,1688,1202,3921,6098,2771,853,3718,2987,5321
35312:5982,8619,2783,8521,4196,6467,3845,7020,848,6097
35324:3823,355,1506,4467,1806,2485,1010,1243,4185,1793
35340:3839,2940,1286,3212,606,2901,4356,1259,3544,218
35371:7846,1182,6022,6851,359,3571,2583,5939,3529,5271
35395:39370,6183,6244,8787,34858,1088,270,1461,8028,5095
354:7622,5358,3019,459,2019,4559,5082,2976,4034,4563
35406:6003,4433,6189,7232,5535,3291,5974,5231,711,6380
3541:4339,2770,3377,3582,4920,2358,3789,3530,2856,1984
35468:5606,2560,8612,4565,2842,3570,6747,5597,3005,2985
35487:668,2221,247,1431,1950,4671,2206,2614,755,230
35508:412,2373,4653,1033,4195,912,4378,352,3578,4028
35513:4291,260,2416,2923,1494,673,877,481,3136,1350
35585:4297,17919,10171,6815,27010,27725,5141,23631,7348,27230
35604:7041,7008,4300,6046,6727,5918,2583,3861,3234,5368
35628:569,1001,4472,3962,1393,3,2033,4303,675,839
35708:6124,1745,1912,2376,3082,6670,2248,6265,2313,6706
35715:4144,2094,875,3346,622,617,8107,1592,2009,37
35746:7774,2226,1984,634,3656,3311,7797,6048,4329,465
35793:527,610,1544,2269,505,4704,2543,498,1890,2523
35797:27230,23631,27725,10171,3722,8415,191,5141,4297,17919
35812:3925,2214,671,278,4734,2019,248,2175,4493,3275
35865:26012,26807,10242,8688,7131,13903,10390,18500,20438,26123
35873:48078,18919,47926,47517,27735,6676,34912,24389,30067,23924
35884:7062,10772,1138,39640,8588,41746,9094,52847,50915,39786
3589:8278,5178,163,3459,1412,4079,143,3687,4087,1530
35909:5126,2261,729,3481,2904,4785,780,539,1487,2608
35947:588,27,538,47,5034,4322,2633,5153,3044,2817
35952:4290,411,1901,2989,4434,2741,1895,2589,166,1924
35954:1441,7348,2718,4530,1450,2256,5889,2545,1203,1561
35971:6451,10884,47436,39272,17806,57230,21134,45032,17096,17011
35972:3835,1422,648,1865,4394,1263,1911,4753,3600,4939
35989:7865,48,509,4625,2119,4279,28719,1387,5206,6409
36030:27015,29774,21481,7347,10482,9187,30211,16926,28112,3275
36041:363,2479,1856,57,2449,4810,1333,2541,4735,1672
36050:834,708,15874,7374,18319,27159,1278,518,5390,10796
36061:3708,664,1511,1055,4543,3639,728,817,1011,1611
36068:5038,8599,20431,9062,2842,11269,4567,10040,6305,11756
36082:52551,18020,13492,23445,8070,42407,6202,32015,69136,6508
36178:4792,3530,468,4300,4782,3441,4686,277,470,2196
36179:5524,7476,5182,7759,1368,5707,4688,7590,253,7749
36191:45022,20121,20910,31560,59302,41919,41108,11383,24915,45832
362:5677,423,2182,4784,6049,5716,5397,4545,7309,6609
36213:4033,3649,829,1772,3520,1636,3452,330,1406,1720
36235:41697,27740,55392,35358,20055,5163,36674,54907,18119,5736
36241:5869,1035,3143,6039,1815,1791,3573,758,2885,304
36246:8599,20431,5038,9062,2842,11269,10040,11756,6305,3141
36254:6608,2092,32065,6110,620,6701,2975,3323,21361,14350
36271:8836,16475,15995,11360,4155,4474,19053,37141,8651,7543
36287:4237,10424,26341,12072,43030,2754,4437,17527,7617,10645
36302:2862,7401,5808,23918,5583,4567,3118,4128,27222,2842
36306:7988,12563,33334,7238,7957,1702,6755,7008,4374,38920
3639:769,2492,716,2491,2161,3545,3520,483,1934,599
36410:8048,7964,7698,4432,6572,2213,762,7178,3857,6337
36415:3904,9924,8889,9064,6416,2085,9503,7100,4244,17220
36440:4636,672,3648,1830,3911,2400,869,3878,716,3717
3645:8905,26827,29529,25373,7922,10645,22989,25186,1195,29680
36459:3979,4484,610,2849,2657,1894,553,871,5822,2046
36464:404,2723,570,1869,1872,1930,3324,4888,406,4158
36465:4784,1925,4823,1630,1110,4222,279,1099,483,4036
36500:59621,14951,42293,38831,16406,44232,58436,42138,67748,11231
3651:26725,15701,16801,24875,17217,26775,7483,6559,29206,2841
36510:983,32695,18915,46707,19455,23543,8519,38277,33664,14658
36526:8263,4820,5032,7889,1630,8044,6793,6178,2504,361
36574:4356,2901,3544,3212,1847,3324,406,4280,1872,1286
36586:6098,2987,3718,1202,3921,2771,3973,5321,1688,6789
36597:471,2338,2720,1662,4775,1597,5434,4696,2438,5896
36608:952,2003,1926,4672,1893,49,1192,2634,2739,2164
36645:7583,6495,4832,561,6048,3311,634,7774,2226,1984
36698:4307,2988,17476,346,9253,24630,5219,3631,37910,3610
36699:5503,4233,7454,1804,3914,4725,613,6131,1743,2255
36719:61438,37172,68714,31408,24720,47458,18762,10214,67934,60097
36730:6685,6694,15838,6104,23411,23619,658,14462,27560,9119
36749:3717,672,716,3911,3648,2400,4636,2181,1830,869
3675:4810,2541,1333,1672,2508,2479,679,57,363,1856
3678:4939,3908,4753,1399,3064,1843,3349,1422,4183,299
36817:907,23598,24591,23622,5227,15079,40243,15399,6551,4241
36841:52759,43087,13536,7636,58715,38688,12741,38218,26152,26169
36860:448,3507,6487,2644,2795,7317,8571,1372,1430,4253
36869:3541,2019,2390,2724,2659,703,3449,1828,2596,3415
36870:540,329,4027,2343,4859,5010,3737,3609,1798,2869
36875:7837,6790,255,459,10060,542,3919,606,780,3750
36895:8739,41951,61313,15990,37803,25601,39786,11393,16500,10205
36898:4034,3010,3740,93,1044,433,3686,4824,8,1291
36941:4386,674,237,2222,3465,732,4182,2950,3137,367
36954:4543,1336,680,2752,1476,1270,3381,673,481,3136
36979:66,1045,1871,448,2442,3858,3355,2644,1302,3917
36993:3626,2426,922,3094,1851,4689,4161,3133,807,3051
37000:805,3373,225,1011,1611,454,3639,4061,1914,2768
37002:459,2612,4728,262,2284,1184,1805,4693,49,4672
3701:27273,7266,8264,17873,13080,6211,15399,4241,360,8165
37025:6046,2326,562,6035,4154,3845,6327,5271,4800,677
37040:7759,40,3150,13892,11051,20438,26123,4991,18500,8989
37055:949,4729,2536,761,369,1131,556,1401,41,1878
37058:4337,5237,749,4727,397,4679,4248,1677,3793,4263
37061:787,447,2391,1100,1235,3640,13,1809,3181,869
37063:5,6822,6140,6288,5729,6621,4942,5740,2763,4921
37078:3858,1302,1871,2644,1045,3917,448,1074,5065,66
37085:4233,1605,1714,3543,1133,1156,3618,4430,1178,1344
3709:6822,5729,4770,6621,5803,2763,5213,6943,1750,3670
3710:8414,40160,132,2216,7265,7011,1808,312,2917,1278
37103:25740,16043,23075,4643,14149,8727,24735,28822,2376,4431
37116:55723,6758,45483,4992,15852,9365,25087,45955,68164,53485
37118:6192,1681,3148,1146,2588,832,3806,7043,5476,6285
37120:573,2254,4572,4582,4698,256,3589,4159,2686,2769
3713:3833,2744,4968,4649,1738,2119,2622,4224,119,3034
37143:3982,1557,1553,1953,3918,2556,6503,1801,7981,1048
37223:692,5100,3617,1425,4157,1524,3171,3932,681,796
37244:8815,16210,7056,23543,24135,3413,15703,37252,21606,9511
37262:4721,4891,4198,2757,567,4000,4744,3805,93,2320
37269:3979,25014,21344,15850,6477,4514,23324,12584,1207,16044
37270:595,1089,190,7639,2518,3373,2498,3817,6751,273
37273:3754,3145,26829,4286,3619,6028,14473,1319,9406,11004
37286:808,1616,1758,180,2120,1100,1551,895,430,1293
37311:4773,2318,1624,2601,1540,2708,1602,517,107,2257
37316:3600,2896,299,1566,1263,4753,4133,1422,3835,4939
37359:483,2221,3520,3545,1163,41,1934,2161,3476,279
37364:529,4296,2178,3895,2835,4288,1496,3048,4763,4554
3737:8384,9076,5095,1435,542,1335,7762,2430,8057,13563
37396:70,5027,4159,857,4515,2862,1803,184,3952,4105
3741:3442,4159,4534,4698,4572,573,2254,801,256,2769
37417:533,620,444,4549,21361,2092,25347,189,3323,6608
37421:5982,8165,3278,4359,3302,3081,6522,6780,2921,3070
37439:3924,1365,1559,4209,2486,347,4455,3616,3970,4046
3748:4387,4208,4788,3749,1769,5110,2529,1691,2545,1089
37482:6786,6312,4079,5684,3274,2227,2570,4496,3826,5289
37486:4224,2249,2119,4968,4649,2622,3833,3034,1738,2744
3749:6246,4614,2925,4367,369,2199,8006,6736,6519,6724
37494:7324,2191,7160,3187,5201,3057,4179,644,3828,724
375:4374,5402,771,2129,1000,84,1324,1366,4640,794
37509:613,6131,4725,6829,4069,852,7454,4927,8636,5759
37515:853,2771,3718,1688,2987,6098,1144,6789,1202,3921
37551:4113,1855,4228,1066,4552,3603,3724,3016,1444,175
37577:6380,1952,6189,3169,5231,4433,1625,3291,6003,7232
3758:3692,3656,3200,815,4696,4523,1807,787,447,1876
37595:6621,6943,4921,1750,6140,3135,2671,1843,1851,4770
37607:68176,32521,17547,41627,49389,35368,8632,27735,19662,21998
37676:62249,67716,7864,19021,24774,18863,19662,37130,40937,42991
37695:9624,26946,18284,9209,25165,8571,23810,4620,9278,8169
37702:7864,19021,19662,62249,18863,67716,24774,42991,37130,40937
37703:681,2290,796,5089,3790,4972,2054,3505,1917,3558
37712:8331,7421,24112,29130,7901,5927,15892,4776,22380,11438
37724:5707,5182,7759,4688,7476,4730,5524,3434,1368,3747
37728:4667,1844,3704,4718,2287,2906,4938,4650,4235,1380
37756:4056,2099,5969,2906,325,5177,551,7889,1258,4634
37797:26533,16231,6529,3465,43145,26305,1243,12595,15747,13539
37808:58715,13536,52759,7047,29126,40624,39407,7636,11836,43087
3782:4513,413,14000,33652,5182,391,3135,481,22082,28661
37871:63,4908,6852,6338,64,2950,2349,440,1659,7419
37895:5289,4970,6252,5427,5649,706,2544,1494,7838,3151
37922:3517,383,4371,1811,2737,2361,4531,2390,1763,703
37934:26305,1243,15747,24503,13539,20973,26739,12595,16469,9511
38015:737,2559,4762,1239,4817,118,121,2146,2461,776
38025:43087,52759,13536,7636,38688,12741,38218,53125,55417,26152
3806:4419,3516,1558,3805,3508,2974,93,3072,344,567
3822:4701,1236,2498,2727,1250,4778,1988,70,2563,1080
385:8238,3536,7782,3315,1470,1269,4668,365,2332,6933
3857:5299,2803,7944,3939,15215,3726,29053,20131,22655,3654
3878:4753,299,4939,3908,3064,1399,3600,2896,1422,1263
3944:4322,4657,745,2271,3210,3005,666,3352,3020,3761
3967:29666,388,23745,26826,8215,23941,16557,3249,4208,5278
398:7791,2082,3935,5787,7279,942,1891,6968,7061,5759
3980:54755,53047,6220,6060,40531,16100,31791,36476,13716,8979
3989:8614,16529,13335,6726,7658,7040,8977,16331,1344,4769
3997:5851,6112,2839,927,391,7382,2265,6390,4303,5191
4003:7672,4649,4843,373,4475,5982,8165,4768,1191,3081
4043:8758,3400,12899,21721,2306,11591,1004,15374,4261,1893
4071:637,3906,2498,284,3506,70,1494,680,2752,3136
4097:4256,3009,2551,2785,2577,3603,1913,4187,1441,4918
4156:4740,8296,3717,1928,3910,902,3468,7185,5046,1429
4199:3064,10336,26018,11063,7099,18288,2892,3966,539,7547
4213:4613,2062,5155,4096,2847,1566,1178,4043,1022,705
4235:5211,12337,12591,8812,25985,12590,529,4886,2874,2841
4263:41627,17547,49389,35368,8632,27735,21998,18762,10214,37172
4275:5716,42860,20995,41746,57964,8022,5507,50915,46984,39100
4282:7659,1576,1906,4718,1446,3992,7231,5902,5734,1222
4283:3672,4086,4027,1118,330,1772,202,4161,333,4460
4291:3965,695,1536,1564,5961,5688,2229,4253,1970,4631
4316:4690,910,3254,2626,337,329,3971,899,2554,1900
4345:4657,4322,745,2271,3210,3005,666,3352,3020,2343
4348:4431,5065,20869,10153,2376,15508,26311,24221,20179,3026
4352:3962,10,2339,2723,569,1504,675,3464,2084,337
4356:6893,8539,10549,2460,16153,10967,23010,3026,25221,2936
4359:8989,2198,18644,17554,4729,7605,3150,29077,11051,26123
4375:4159,3442,4698,4534,4572,573,2254,256,2769,529
4381:389,2641,639,1669,1313,1209,509,50,4747,1743
4399:6928,25347,444,1357,533,189,3323,620,35145,4549
4431:26742,11004,3619,1319,25986,48,26822,9262,15410,8814
4465:856,1827,801,1350,1336,877,3381,2769,2880,3442
4466:371,1488,3107,1982,525,2738,5169,3413,3889,674
4482:42596,12367,1407,35633,1501,68164,25087,18695,15852,55723
4487:7702,7630,1774,1278,2006,1643,5089,8069,3041,4178
4492:53760,34662,35509,19835,68380,56814,34515,6265,39943,9220
4502:68661,32,471,5079,18237,39228,618,50362,50915,57006
4522:54958,47811,14671,20843,29131,54386,6202,32015,14590,24915
4531:6774,5418,6229,3311,1699,974,1717,5827,5933,8071
4554:5834,2321,1238,3193,2206,1673,2142,6580,1959,6356
4574:47436,10884,18662,6451,24913,39272,17806,21134,57230,45032
4588:718,1580,5039,4397,4178,4017,4905,1542,2797,2186
4683:7233,7894,6368,373,6707,779,7291,6718,5973,3657
4695:436,152,806,1290,4738,2973,2950,2760,4444,5822
4749:6022,359,7846,3529,6851,5271,1699,1182,2583,1717
4758:42460,15766,16252,1901,4303,12332,24883,8727,6893,8539
4759:8524,12300,851,1321,24805,2113,1240,10796,8345,10219
4813:452,3737,540,1798,2541,3862,291,3609,2314,329
4823:6065,20574,54695,56658,8176,21735,27394,7891,8739,61313
4842:5481,7896,2883,7673,2425,4573,5162,5240,2586,1621
4865:5466,320,1473,6543,1144,897,3027,1086,4965,8106
4866:4755,128,917,411,4751,206,2397,2199,12,1783
4889:6758,45483,4992,55723,9365,15852,45955,53485,20016,67748
4901:6543,1144,897,3027,1086,4965,8106,5466,320,3369
4923:1209,509,50,639,4747,389,2641,2632,1743,1669
4939:68540,11309,15031,19573,6035,25846,21094,10581,11393,9122
4950:9464,10785,1671,36845,14528,952,6381,2396,11323,12714
4955:41378,628,8613,44020,114,4793,2724,8391,8107,780
5003:4530,28,3038,8031,546,5772,53300,311,6205,933
5031:4203,1894,4082,1843,1956,684,706,5649,4970,5289
5042:27010,5141,27725,4297,17919,10171,6815,23631,8415,7348
5048:4637,24060,17823,5246,851,3515,1884,8914,25482,3624
507:674,2222,4386,4444,237,2950,2505,3465,2164,684
5101:26423,5435,4700,1366,7044,31848,4182,22200,8007,6231
5139:8061,3118,4128,27222,5583,7401,2862,14796,5808,23918
5175:5740,5993,2448,6636,8628,4704,2976,4921,6140,2985
5193:8707,1471,9501,13262,3584,570,11336,20360,2337,8415
5197:97,4187,2351,2785,3795,1349,4918,3009,1441,2114
5200:6372,4046,1558,3508,4419,93,4203,567,3516,3805
5214:8814,3619,11004,1319,26742,48,25986,1694,26822,6028
5219:757,4198,2963,3968,2917,1781,4222,718,4784,1630
5225:993,1675,4841,2583,1544,505,2269,498,4704,2543
5244:6110,3298,4140,67,8549,1405,5352,1761,3022,7651
5307:5667,26485,18731,23262,15838,6694,6685,6104,14462,23619
5336:5062,25222,3033,3449,31566,16422,1458,15890,1197,11930
5349:673,3136,2752,1494,680,3506,70,1270,877,2192
5441:6780,1191,5982,8165,5650,5362,2335,3070,277,3081
5466:997,1499,798,1283,79,4708,289,1156,2278,2504
5482:5089,2290,4972,3790,2054,3505,681,796,2945,2647
5506:7104,8897,4269,5071,6583,17132,3561,1387,48,7865
5530:58436,16253,60277,9065,16211,44552,59621,14951,38831,42138
5533:30756,2874,24091,4886,12590,529,10653,25985,3392,16382
5572:8580,826,1088,3403,4523,1482,5829,3585,2523,1159
5577:3906,2498,3506,637,70,680,2752,1494,284,3136
5582:47094,54703,44814,30787,12347,18597,30067,6676,34912,47517
560:6012,5701,2696,711,4981,909,4408,4735,2406,235
5604:4043,4613,705,2062,5155,4096,3086,2847,1566,1022
5653:932,2141,759,2058,836,1060,3900,3656,993,4578
5704:4128,27222,3118,8061,5583,2862,7401,5808,23918,14796
5734:8144,11438,17975,7470,28114,3515,15119,17632,26957,20607
5739:6701,32065,21361,4549,6608,36244,2092,2975,2948,16294
5740:5110,4387,2545,4788,1691,4208,2529,1769,3749,4731
5779:6287,7494,148,196,1872,5455,108,216,2233,2216
5799:4834,898,1678,1746,4851,525,2026,1615,1817,1540
5806:8310,7617,17527,4437,2754,3012,43030,6055,9524,10424
5808:8013,794,2123,4637,4130,1384,2639,835,1859,3620
5851:4195,1033,2373,412,4378,4653,3578,912,1825,352
5857:25986,48,4061,3798,9262,26742,3405,5839,1301,11004
5862:7004,4688,4530,3746,6501,4300,4810,6025,3792,6316
